ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1150","0","0x0002",,,,,,"205.363582000","0.001952000","0.000000000","0.000000000"
"10.0.2.15","10.0.2.2","198","True","False",,,,"64","6","64256","1","1","146","1143","0","0x0018",,,,"True",,"205.363582000","0.000000000","20.078808000","10.677821000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","152","1088","0","1138","0","0x0010","0.005889000",,,,,"205.364593000","0.001011000","20.180347000","0.005889000"
"10.0.2.15","10.0.2.2","73","True","False",,,,"64","6","64256","78","31","21","1128","0","0x0018",,,,,,"205.366510000","0.001917000","20.341284000","20.107113000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1148","0","0x0012","0.006831000",,,,,"205.366510000","0.000000000","0.006831000","0.006831000"
"10.0.2.15","10.0.2.2","321","True","False",,,,"64","6","64128","471","203","269","1132","0","0x0018",,,,,,"205.367486000","0.000976000","20.290019000","20.099306000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1149","0","0x0012","0.007808000",,,,,"205.368464000","0.000978000","0.007808000","0.007808000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","215","8840","0","1135","0","0x0010","0.007808000",,,,,"205.369438000","0.000974000","20.227555000","0.007808000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1150","0","0x0012","0.006832000",,,,,"205.370414000","0.000976000","0.006832000","0.006832000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1148","0","0x0010","0.004882000",,,,,"205.371392000","0.000978000","0.011713000","0.004882000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","147","1","0","1143","0","0x0010","0.008784000",,,,,"205.372366000","0.000974000","20.087592000","0.008784000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1149","0","0x0010","0.004878000",,,,,"205.373342000","0.000976000","0.012686000","0.004878000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1150","0","0x0010","0.003904000",,,,,"205.374318000","0.000976000","0.010736000","0.003904000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","37","45","0","1139","0","0x0011",,,,,,"205.375294000","0.000976000","20.141273000","20.072955000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","107","0","1140","0","0x0011",,,,,,"205.376270000","0.000976000","20.140294000","20.068073000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1151","0","0x0002",,,,,,"205.378222000","0.001952000","0.000000000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","88","45","0","1103","0","0x0011",,,,,,"205.379198000","0.000976000","20.840996000","20.688740000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1152","0","0x0002",,,,,,"205.380176000","0.000978000","0.000000000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","111","0","1098","0","0x0011",,,,,,"205.382128000","0.001952000","20.854661000","20.728757000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","46","37","0","1139","0","0x0011","0.007847000",,,,,"205.383141000","0.001013000","20.149120000","0.007847000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1153","0","0x0002",,,,,,"205.385055000","0.001914000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","108","2","0","1140","0","0x0010","0.008785000",,,,,"205.385055000","0.000000000","20.149079000","0.008785000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","8840","19","0","1105","0","0x0011",,,,,,"205.387008000","0.001953000","20.844902000","10.694416000"
"10.0.2.2","10.0.2.15","79","True","False",,,,"64","6","5824","52","78","27","1128","0","0x0018","0.020498000",,,,,"205.387008000","0.000000000","20.361782000","0.020498000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1154","0","0x0002",,,,,,"205.387982000","0.000974000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","1138","True","False",,,,"64","6","6912","147","1","1086","1143","0","0x0018",,,,,,"205.388961000","0.000979000","20.104187000","0.016595000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1155","0","0x0002",,,,,,"205.389934000","0.000973000","0.000000000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","147","1087","0","1143","0","0x0011",,,,,,"205.390910000","0.000976000","20.106136000","0.001949000"
"10.0.2.15","10.0.2.2","74","True","False",,,,"64","6","64256","56","1","22","1120","0","0x0018",,,,,,"205.391886000","0.000976000","20.420339000","10.384821000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1151","0","0x0012","0.013664000",,,,,"205.391886000","0.000000000","0.013664000","0.013664000"
"10.0.2.15","10.0.2.2","101","True","False",,,,"64","6","64256","13","1","49","1123","0","0x0018",,,,,,"205.393838000","0.001952000","20.419365000","10.397511000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1152","0","0x0012","0.013662000",,,,,"205.393838000","0.000000000","0.013662000","0.013662000"
"10.0.2.15","10.0.2.2","79","True","False",,,,"64","6","64256","39","1","27","1144","0","0x0018",,,,,,"205.395792000","0.001954000","20.109067000","20.088569000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1153","0","0x0012","0.010737000",,,,,"205.395792000","0.000000000","0.010737000","0.010737000"
"10.0.2.15","10.0.2.2","74","True","False",,,,"64","6","64256","56","1","22","1137","0","0x0018",,,,,,"205.396766000","0.000974000","20.212520000","10.178626000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","20","8840","0","1105","0","0x0010","0.010768000",,,,,"205.397776000","0.001010000","20.855670000","0.010768000"
"10.0.2.15","10.0.2.2","68","True","False",,,,"64","6","64256","54","1","16","1131","0","0x0018",,,,,,"205.398718000","0.000942000","20.322228000","10.306740000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1154","0","0x0012","0.010736000",,,,,"205.398718000","0.000000000","0.010736000","0.010736000"
"10.0.2.15","10.0.2.2","232","True","False",,,,"64","6","64256","1","1","180","1148","0","0x0018",,,,"True",,"205.399694000","0.000976000","0.040015000","0.028302000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","46","88","0","1103","0","0x0011","0.021508000",,,,,"205.400706000","0.001012000","20.862504000","0.021508000"
"10.0.2.15","10.0.2.2","58","True","False",,,,"64","6","64256","54","1","6","1141","0","0x0018",,,,,,"205.401650000","0.000944000","20.165674000","10.129507000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1155","0","0x0012","0.012688000",,,,,"205.402622000","0.000972000","0.012688000","0.012688000"
"10.0.2.15","10.0.2.2","68","True","False",,,,"64","6","64256","54","1","16","1142","0","0x0018",,,,,,"205.403598000","0.000976000","20.165661000","10.130480000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","23","56","0","1120","0","0x0010","0.012688000",,,,,"205.404574000","0.000976000","20.433027000","0.012688000"
"10.0.2.15","10.0.2.2","59","True","False",,,,"64","6","64256","1","1","7","1149","0","0x0018",,,,,,"205.404574000","0.000000000","0.043918000","0.031232000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","23","56","0","1137","0","0x0010","0.008786000",,,,,"205.405552000","0.000978000","20.221306000","0.008786000"
"10.0.2.15","10.0.2.2","264","True","False",,,,"64","6","64256","1","1","212","1150","0","0x0018",,,,"True",,"205.406526000","0.000974000","0.042944000","0.032208000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","38","46","0","1139","0","0x0010","0.024361000",,,,,"205.407502000","0.000976000","20.173481000","0.024361000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","17","54","0","1131","0","0x0010","0.008784000",,,,,"205.407502000","0.000000000","20.331012000","0.008784000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","105","52","0","1128","0","0x0010","0.021470000",,,,,"205.408478000","0.000976000","20.383252000","0.021470000"
"10.0.2.2","10.0.2.15","201","True","False",,,,"64","6","5824","23","56","149","1120","0","0x0018",,,,,,"205.409487000","0.001009000","20.437940000","0.004913000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","1087","147","0","1143","0","0x0010","0.021469000",,,,,"205.410430000","0.000943000","20.125656000","0.019520000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","50","13","0","1123","0","0x0010","0.017569000",,,,,"205.411407000","0.000977000","20.436934000","0.017569000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1151","0","0x0010","0.020497000",,,,,"205.412383000","0.000976000","0.034161000","0.020497000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","28","39","0","1144","0","0x0010","0.017566000",,,,,"205.413358000","0.000975000","20.126633000","0.017566000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1152","0","0x0010","0.019520000",,,,,"205.413358000","0.000000000","0.033182000","0.019520000"
"10.0.2.2","10.0.2.15","201","True","False",,,,"64","6","5824","23","56","149","1137","0","0x0018",,,,,,"205.414334000","0.000976000","20.230088000","0.008782000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1153","0","0x0010","0.019518000",,,,,"205.415310000","0.000976000","0.030255000","0.019518000"
"10.0.2.2","10.0.2.15","89","True","False",,,,"64","6","5824","17","54","37","1131","0","0x0018",,,,,,"205.416286000","0.000976000","20.339796000","0.008784000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1154","0","0x0010","0.018544000",,,,,"205.417262000","0.000976000","0.029280000","0.018544000"
"10.0.2.2","10.0.2.15","836","True","False",,,,"64","6","5824","28","39","784","1144","0","0x0018",,,,,,"205.418238000","0.000976000","20.131513000","0.004880000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","89","46","0","1103","0","0x0010","0.018509000",,,,,"205.419215000","0.000977000","20.881013000","0.018509000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","181","1","0","1148","0","0x0010","0.020496000",,,,,"205.420190000","0.000975000","0.060511000","0.020496000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1155","0","0x0010","0.018544000",,,,,"205.421166000","0.000976000","0.031232000","0.018544000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","7936","472","471","0","1132","0","0x0010","0.053680000",,,,,"205.421166000","0.000000000","20.343699000","0.053680000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","7","54","0","1141","0","0x0010","0.020492000",,,,,"205.422142000","0.000976000","20.186166000","0.020492000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","17","54","0","1142","0","0x0010","0.019520000",,,,,"205.423118000","0.000976000","20.185181000","0.019520000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","213","1","0","1150","0","0x0010","0.016592000",,,,,"205.423118000","0.000000000","0.059536000","0.016592000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","205","23","0","1120","0","0x0010","0.014607000",,,,,"205.424094000","0.000976000","20.452547000","0.014607000"
"10.0.2.2","10.0.2.15","71","True","False",,,,"64","6","5824","7","54","19","1141","0","0x0018",,,,,,"205.425070000","0.000976000","20.189094000","0.002928000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","205","23","0","1137","0","0x0010","0.011713000",,,,,"205.426047000","0.000977000","20.241801000","0.011713000"
"10.0.2.2","10.0.2.15","89","True","False",,,,"64","6","5824","17","54","37","1142","0","0x0018",,,,,,"205.427056000","0.001009000","20.189119000","0.003938000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","8","1","0","1149","0","0x0010","0.023424000",,,,,"205.427998000","0.000942000","0.067342000","0.023424000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","91","17","0","1131","0","0x0010","0.012688000",,,,,"205.428974000","0.000976000","20.352484000","0.012688000"
"10.0.2.2","10.0.2.15","68","True","False",,,,"64","6","5824","8","1","16","1149","0","0x0018",,,,,,"205.429950000","0.000976000","0.069294000","0.001952000"
"10.0.2.2","10.0.2.15","1500","True","False",,,,"64","6","6912","213","1","1448","1150","0","0x0010",,,,,,"205.430926000","0.000976000","0.067344000","0.007808000"
"10.0.2.2","10.0.2.15","1500","True","False",,,,"64","6","6912","213","1449","1448","1150","0","0x0010",,,,,,"205.430926000","0.000000000","0.067344000","0.000000000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","1088","147","0","1143","0","0x0011","0.040992000",,,,,"205.431902000","0.000976000","20.147128000","0.021472000"
"10.0.2.2","10.0.2.15","1500","True","False",,,,"64","6","6912","213","2897","1448","1150","0","0x0010",,,,,,"205.431902000","0.000000000","0.068320000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","823","28","0","1144","0","0x0010","0.015616000",,,,,"205.433854000","0.001952000","20.147129000","0.015616000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","112","1","0","1098","0","0x0010","0.051726000",,,,,"205.433854000","0.000000000","20.906387000","0.051726000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1156","0","0x0002",,,,,,"205.434830000","0.000976000","0.000000000","0.000000000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1157","0","0x0002",,,,,,"205.435807000","0.000977000","0.000000000","0.000000000"
"10.0.2.15","10.0.2.2","60","True","False",,,,"64","6","64240","0","0","0","1158","0","0x0002",,,,,,"205.436782000","0.000975000","0.000000000","0.000000000"
"10.0.2.15","10.0.2.2","508","True","False",,,,"64","6","64128","823","28","456","1144","0","0x0018",,,,,,"205.437801000","0.001019000","20.151076000","0.003947000"
"10.0.2.2","10.0.2.15","143","True","False",,,,"64","6","7936","472","471","91","1132","0","0x0018",,,,,,"205.437801000","0.000000000","20.360334000","0.016635000"
"10.0.2.15","10.0.2.2","58","True","False",,,,"64","6","64256","105","52","6","1128","0","0x0018",,,,,,"205.438735000","0.000934000","20.413509000","0.030257000"
"10.0.2.15","10.0.2.2","158","True","False",,,,"64","6","64256","1","1","106","1151","0","0x0018",,,,,,"205.439710000","0.000975000","0.061488000","0.027327000"
"10.0.2.2","10.0.2.15","90","True","False",,,,"64","6","5824","1","1","38","1154","0","0x0018",,,,,,"205.440689000","0.000979000","0.052707000","0.023427000"
"10.0.2.15","10.0.2.2","84","True","False",,,,"64","6","64256","1","1","32","1152","0","0x0018",,,,,,"205.441663000","0.000974000","0.061487000","0.028305000"
"10.0.2.2","10.0.2.15","1138","True","False",,,,"64","6","6912","181","1","1086","1148","0","0x0018",,,,,,"205.442638000","0.000975000","0.082959000","0.022448000"
"10.0.2.15","10.0.2.2","140","True","False",,,,"64","6","64256","1","1","88","1153","0","0x0018",,,,,,"205.443615000","0.000977000","0.058560000","0.028305000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","181","1087","0","1148","0","0x0011",,,,,,"205.443615000","0.000000000","0.083936000","0.000977000"
"10.0.2.15","10.0.2.2","203","True","False",,,,"64","6","64256","1","1","151","1155","0","0x0018",,,,"True",,"205.444590000","0.000975000","0.054656000","0.023424000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","148","1088","0","1143","0","0x0010","0.013664000",,,,,"205.445566000","0.000976000","20.160792000","0.013664000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","73","7","0","1141","0","0x0010","0.021474000",,,,,"205.446544000","0.000978000","20.210568000","0.021474000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1156","0","0x0012","0.012688000",,,,,"205.447518000","0.000974000","0.012688000","0.012688000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","91","17","0","1142","0","0x0010","0.021439000",,,,,"205.448495000","0.000977000","20.210558000","0.021439000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1157","0","0x0012","0.013663000",,,,,"205.449470000","0.000975000","0.013663000","0.013663000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","17","8","0","1149","0","0x0010","0.020496000",,,,,"205.450446000","0.000976000","0.089790000","0.020496000"
"10.0.2.2","10.0.2.15","60","True","False",,,,"64","6","5792","1","0","0","1158","0","0x0012","0.013664000",,,,,"205.450446000","0.000000000","0.013664000","0.013664000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","1449","213","0","1150","0","0x0010","0.021472000",,,,,"205.452398000","0.001952000","0.088816000","0.020496000"
"10.0.2.2","10.0.2.15","66","True","False",,,,"64","6","5824","58","105","14","1128","0","0x0018","0.013663000",,,,,"205.452398000","0.000000000","20.427172000","0.013663000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","2897","213","0","1150","0","0x0010","0.022448000",,,,,"205.453374000","0.000976000","0.089792000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","58","119","0","1128","0","0x0011",,,,,,"205.454350000","0.000976000","20.429124000","0.001952000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","63360","4345","213","0","1150","0","0x0010","0.023424000",,,,,"205.455326000","0.000976000","0.091744000","0.001952000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","107","1","0","1151","0","0x0010","0.015616000",,,,,"205.455326000","0.000000000","0.077104000","0.015616000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","562","472","0","1132","0","0x0010","0.017525000",,,,,"205.455326000","0.000000000","20.377859000","0.017525000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","107","1","0","1151","0","0x0011",,,,,,"205.456302000","0.000976000","0.078080000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","39","1","0","1154","0","0x0010","0.016589000",,,,,"205.457278000","0.000976000","0.069296000","0.016589000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","33","1","0","1152","0","0x0010","0.016591000",,,,,"205.458254000","0.000976000","0.078078000","0.016591000"
"10.0.2.2","10.0.2.15","116","True","False",,,,"64","6","5824","33","1","64","1152","0","0x0018",,,,,,"205.459230000","0.000976000","0.079054000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","1087","181","0","1148","0","0x0010","0.017568000",,,,,"205.460206000","0.000976000","0.100527000","0.016591000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","89","1","0","1153","0","0x0010","0.016591000",,,,,"205.460206000","0.000000000","0.075151000","0.016591000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","152","1","0","1155","0","0x0010","0.016593000",,,,,"205.461183000","0.000977000","0.071249000","0.016593000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1156","0","0x0010","0.013665000",,,,,"205.461183000","0.000000000","0.026353000","0.013665000"
"10.0.2.2","10.0.2.15","519","True","False",,,,"64","6","6912","152","1","467","1155","0","0x0018",,,,,,"205.462158000","0.000975000","0.072224000","0.000975000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1157","0","0x0010","0.012688000",,,,,"205.462158000","0.000000000","0.026351000","0.012688000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","152","468","0","1155","0","0x0011",,,,,,"205.463134000","0.000976000","0.073200000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","1","1","0","1158","0","0x0010","0.013664000",,,,,"205.464110000","0.000976000","0.027328000","0.013664000"
"10.0.2.2","10.0.2.15","1500","True","False",,,,"64","6","6912","213","4345","1448","1150","0","0x0010",,,,,,"205.464110000","0.000000000","0.100528000","0.008784000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","119","58","0","1128","0","0x0010","0.012688000",,,,,"205.465086000","0.000976000","20.439860000","0.010736000"
"10.0.2.2","10.0.2.15","1500","True","False",,,,"64","6","6912","213","5793","1448","1150","0","0x0010",,,,,,"205.465086000","0.000000000","0.101504000","0.000976000"
"10.0.2.2","10.0.2.15","1500","True","False",,,,"64","6","6912","213","7241","1448","1150","0","0x0010",,,,,,"205.466063000","0.000977000","0.102481000","0.000977000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","2","107","0","1151","0","0x0010","0.010738000",,,,,"205.467040000","0.000977000","0.088818000","0.010738000"
"10.0.2.2","10.0.2.15","202","True","False",,,,"64","6","6912","213","8689","150","1150","0","0x0019",,"1","8838",,,"205.467040000","0.000000000","0.103458000","0.000977000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","65","33","0","1152","0","0x0010","0.009760000",,,,,"205.468990000","0.001950000","0.088814000","0.009760000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","468","152","0","1155","0","0x0010","0.007808000",,,,,"205.469966000","0.000976000","0.080032000","0.006832000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","62336","5793","213","0","1150","0","0x0010","0.005856000",,,,,"205.469966000","0.000000000","0.106384000","0.002926000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","61184","7241","213","0","1150","0","0x0010","0.005856000",,,,,"205.470942000","0.000976000","0.107360000","0.000976000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","60160","8689","213","0","1150","0","0x0010","0.004879000",,,,,"205.470942000","0.000000000","0.107360000","0.000000000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","484","823","0","1144","0","0x0010","0.038997000",,,,,"205.476798000","0.005856000","20.190073000","0.038997000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64256","120","58","0","1128","0","0x0014","0.023423000",,,,,"205.477773000","0.000975000","20.452547000","0.012687000"
"10.0.2.2","10.0.2.15","118","True","False",,,,"64","6","5824","53","1","66","1082","0","0x0018",,,,,,"205.477773000","0.000000000","88.590309000","83.542927000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","1088","181","0","1148","0","0x0011","0.035135000",,,,,"205.478750000","0.000977000","0.119071000","0.018544000"
"10.0.2.2","10.0.2.15","72","True","False",,,,"64","6","5824","53","67","20","1082","0","0x0018",,,,,,"205.479726000","0.000976000","88.592262000","0.001953000"
"10.0.2.15","10.0.2.2","62","True","False",,,,"64","6","64128","205","23","10","1120","0","0x0018",,,,,,"205.480703000","0.000977000","20.509156000","0.056609000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","53","87","0","1082","0","0x0011",,,,,,"205.481678000","0.000975000","88.594214000","0.001952000"
"10.0.2.15","10.0.2.2","199","True","False",,,,"64","6","64256","1","1","147","1156","0","0x0018",,,,"True",,"205.482655000","0.000977000","0.047825000","0.021472000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","53","88","0","1082","0","0x0014",,,,,,"205.483632000","0.000977000","88.596168000","0.001954000"
"10.0.2.15","10.0.2.2","62","True","False",,,,"64","6","64128","205","23","10","1137","0","0x0018",,,,,,"205.484606000","0.000974000","20.300360000","0.058559000"
"10.0.2.2","8.8.8.8","68","True","False",,,,"64","17",,,,,,,,,,,,"35746","205.484606000","0.000000000",,
"10.0.2.15","10.0.2.2","66","True","False",,,,"64","6","64256","91","17","14","1131","0","0x0018",,,,,,"205.485583000","0.000977000","20.409093000","0.056609000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","182","1088","0","1148","0","0x0010","0.007810000",,,,,"205.486560000","0.000977000","0.126881000","0.007810000"
"10.0.2.15","10.0.2.2","58","True","False",,,,"64","6","64256","73","7","6","1141","0","0x0018",,,,,,"205.487535000","0.000975000","20.251559000","0.040991000"
"10.0.2.2","10.0.2.15","82","True","False",,,,"64","6","5824","33","205","30","1120","0","0x0018","0.006832000",,,,,"205.487535000","0.000000000","20.515988000","0.006832000"
"10.0.2.15","10.0.2.2","66","True","False",,,,"64","6","64256","91","17","14","1142","0","0x0018",,,,,,"205.488511000","0.000976000","20.250574000","0.040016000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","148","1","0","1156","0","0x0010","0.005856000",,,,,"205.488511000","0.000000000","0.053681000","0.005856000"
"10.0.2.15","10.0.2.2","67","True","False",,,,"64","6","64256","17","8","15","1149","0","0x0018",,,,,,"205.489487000","0.000976000","0.128831000","0.039041000"
"10.0.2.15","10.0.2.2","72","True","False",,,,"64","6","64256","39","1","20","1154","0","0x0018",,,,,,"205.489487000","0.000000000","0.101505000","0.032209000"
"10.0.2.15","10.0.2.2","209","True","False",,,,"64","6","64256","1","1","157","1157","0","0x0018",,,,"True",,"205.490463000","0.000976000","0.054656000","0.028305000"
"10.0.2.15","10.0.2.2","105","True","False",,,,"64","6","64256","1","1","53","1158","0","0x0018",,,,,,"205.490463000","0.000000000","0.053681000","0.026353000"
"10.0.2.15","10.0.2.2","201","True","False",,,,"64","6","64128","562","472","149","1132","0","0x0018",,,,,,"205.491438000","0.000975000","20.413971000","0.036112000"
"10.0.2.15","10.0.2.2","40","True","False",,,,"64","6","0","0","53","0","1082","0","0x0004",,,,,,"205.491438000","0.000000000","88.603974000","0.007806000"
"10.0.2.15","10.0.2.2","40","True","False",,,,"64","6","0","0","53","0","1082","0","0x0004",,,,,,"205.492414000","0.000976000","88.604950000","0.000976000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","6912","158","1","0","1157","0","0x0010","0.001951000",,,,,"205.492414000","0.000000000","0.056607000","0.001951000"
"10.0.2.15","10.0.2.2","40","True","False",,,,"64","6","0","0","53","0","1082","0","0x0004",,,,,,"205.493391000","0.000977000","88.605927000","0.000977000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","5824","54","1","0","1158","0","0x0010","0.003904000",,,,,"205.494367000","0.000976000","0.057585000","0.003904000"
"10.0.2.15","10.0.2.2","52","True","False",,,,"64","6","64128","235","33","0","1120","0","0x0010","0.006832000",,,,,"205.494367000","0.000000000","20.522820000","0.006832000"
"10.0.2.2","10.0.2.15","52","True","False",,,,"64","6","9024","621","562","0","1132","0","0x0010","0.003905000",,,,,"205.495343000","0.000976000","20.417876000","0.003905000"
"10.0.2.2","10.0.2.15","82","True","False",,,,"64","6","5824","33","205","30","1137","0","0x0018","0.011714000",,,,,"205.496320000","0.000977000","20.312074000","0.011714000"
"10.0.2.2","10.0.2.15","74","True","False",,,,"64","6","5824","31","91","22","1131","0","0x0018","0.012688000",,,,,"205.498271000","0.001951000","20.421781000","0.012688000"
"10.0.2.2","10.0.2.15","89","True","False",,,,"64","6","5824","13","73","37","1141","0","0x0018","0.012689000",,,,,"205.500224000","0.001953000","20.264248000","0.012689000"
"10.0.2.2","10.0.2.15","74","True","False",,,,"64","6","5824","31","91","22","1142","0","0x0018","0.012689000",,,,,"205.501200000","0.000976000","20.263263000","0.012689000"
